# estimated x; estimated y; actual x; actual y; error distance (1 decimal)
-17.0;-10.25;-17.35;-11.2;1.0124228365658292
-17.0;-10.25;-17.35;-11.2;1.0124228365658292
-17.0;-10.25;-17.35;-11.2;1.0124228365658292
-15.5;-10.75;-17.35;-11.2;1.9039432764659783
-20.5;-9.25;-17.35;-11.2;3.704726710568539
-13.0;-10.25;-15.5;-9.6;2.583118270617898
-13.5;-10.25;-15.5;-9.6;2.102974084481309
-13.5;-10.25;-15.5;-9.6;2.102974084481309
-13.5;-10.25;-15.5;-9.6;2.102974084481309
-2.0;-4.5;-15.5;-9.6;14.431216164966832
-12.5;-10.25;-12.9;-10.5;0.4716990566028305
-13.0;-10.75;-12.9;-10.5;0.2692582403567251
-0.5;-5.5;-12.9;-10.5;13.370115930686616
2.0;-6.0;-12.9;-10.5;15.564703659241315
-13.0;-10.75;-12.9;-10.5;0.2692582403567251
-17.0;-9.75;-10.55;-9.9;6.451743950281969
-15.5;-10.25;-10.55;-9.9;4.962358310319801
-15.0;-10.25;-10.55;-9.9;4.463742824133128
-8.0;-10.75;-10.55;-9.9;2.687936011143123
-8.0;-10.75;-10.55;-9.9;2.687936011143123
-11.0;-10.25;-9.2;-10.75;1.868154169226941
-12.5;-9.75;-9.2;-10.75;3.4481879299133342
-8.0;-10.75;-9.2;-10.75;1.1999999999999993
-12.5;-10.25;-9.2;-10.75;3.337663853655728
-11.5;-10.25;-9.2;-10.75;2.3537204591879646
2.5;-6.0;-6.35;-10.2;9.796045120353416
-8.0;-10.75;-6.35;-10.2;1.7392527130926092
-2.5;-12.25;-6.35;-10.2;4.361765697512878
8.5;-7.5;-6.35;-10.2;15.09345884812358
-8.0;-10.75;-6.35;-10.2;1.7392527130926092
18.5;-0.25;-4.1;-9.9;24.57402083502006
16.0;-0.25;-4.1;-9.9;22.29646833020871
-4.0;-10.25;-4.1;-9.9;0.36400549446402547
-2.5;-9.25;-4.1;-9.9;1.726991603917054
-3.5;-9.25;-4.1;-9.9;0.8845903006477067
26.0;4.0;-2.05;-11.1;31.85612186064085
28.5;4.0;-2.05;-11.1;34.07803544807124
27.0;4.0;-2.05;-11.1;32.740074831924254
-3.0;-9.25;-2.05;-11.1;2.079663434308542
29.0;4.0;-2.05;-11.1;34.52698220232982
19.5;-0.25;-0.95;-9.95;22.63387947303776
18.0;-0.75;-0.95;-9.95;21.065196414939976
-5.0;-10.25;-0.95;-9.95;4.061095911204265
29.0;3.5;-0.95;-9.95;32.83146356774245
-6.5;-9.25;-0.95;-9.95;5.5939699677420505
25.5;5.0;0.85;-18.55;34.09142120827467
27.0;4.0;0.85;-18.55;34.53005936861389
27.0;5.5;0.85;-18.55;35.52780601162982
27.0;5.5;0.85;-18.55;35.52780601162982
27.5;3.5;0.85;-18.55;34.58937698195791
26.0;4.0;1.15;-15.15;31.372679197033843
26.5;4.0;1.15;-15.15;31.770190430653702
29.0;3.5;1.15;-15.15;33.51783107541417
25.5;5.0;1.15;-15.15;31.60609118508646
19.0;-2.75;1.15;-15.15;21.734362194460644
20.0;-0.25;0.75;-13.05;23.11714731535879
20.0;-0.75;0.75;-13.05;22.844091139723638
21.0;-2.75;0.75;-13.05;22.718989854304702
20.0;-2.75;0.75;-13.05;21.832372752406002
20.5;-1.75;0.75;-13.05;22.75417544100423
6.0;-7.5;1.55;-11.95;6.293250352560273
26.0;4.0;1.55;-11.95;29.192550419584787
11.0;-8.0;1.55;-11.95;10.24231419162681
26.0;4.0;1.55;-11.95;29.192550419584787
26.0;4.0;1.55;-11.95;29.192550419584787
21.0;-3.25;1.2;-9.05;20.632013958894078
27.0;5.5;1.2;-9.05;29.619967927058934
21.0;0.75;1.2;-9.05;22.092532675091828
26.0;4.0;1.2;-9.05;28.02396296029525
21.0;-3.25;1.2;-9.05;20.632013958894078
29.5;4.0;1.65;-6.3;29.693644101053007
11.5;-1.0;1.65;-6.3;11.185369908948028
20.5;1.75;1.65;-6.3;20.496950992769634
26.0;4.0;1.65;-6.3;26.438844528458503
26.0;4.0;1.65;-6.3;26.438844528458503
20.5;1.75;1.2;-3.7;20.054737594892636
21.0;1.25;1.2;-3.7;20.409372846807422
11.5;-1.0;1.2;-3.7;10.648004507887853
28.0;5.0;1.2;-3.7;28.176763476311468
30.5;5.5;1.2;-3.7;30.710421683851884
-4.5;-5.75;1.85;-2.25;7.25068962237386
30.5;5.5;1.85;-2.25;29.679706871867854
30.5;5.5;1.85;-2.25;29.679706871867854
22.0;7.0;1.85;-2.25;22.171716216838064
1.0;-7.25;1.85;-2.25;5.071735403192876
29.5;7.0;1.71;1.81;28.27048283988089
16.5;5.5;1.71;1.81;15.243365770065349
1.0;4.5;1.71;1.81;2.7821214926742504
6.5;4.0;1.71;1.81;5.266896619452483
1.0;4.5;1.71;1.81;2.7821214926742504
2.5;7.5;2.02;7.45;0.48259714048054614
10.0;6.5;2.02;7.45;8.036348673371508
12.0;6.5;2.02;7.45;10.025113465692048
8.5;8.0;2.02;7.45;6.503299162732714
5.0;9.0;2.02;7.45;3.3590028282214948
2.0;8.5;2.49;7.6;1.0247438704378773
2.0;8.5;2.49;7.6;1.0247438704378773
1.5;11.0;2.49;7.6;3.5412003614593743
7.5;9.5;2.49;7.6;5.358180661381249
2.0;8.5;2.49;7.6;1.0247438704378773
2.5;6.0;1.52;9.32;3.4616181187415807
1.5;9.0;1.52;9.32;0.3206243908376282
1.0;8.5;1.52;9.32;0.9709788875150688
1.5;9.0;1.52;9.32;0.3206243908376282
2.5;8.0;1.52;9.32;1.6440194646049666
7.0;10.5;0.78;10.94;6.235543280260349
1.5;12.0;0.78;10.94;1.281405478371308
1.0;10.5;0.78;10.94;0.49193495504995327
16.5;6.5;0.78;10.94;16.334993112946208
1.0;9.0;0.78;10.94;1.9524343778985245
7.5;9.5;1.39;6.61;6.759008803071646
7.5;9.5;1.39;6.61;6.759008803071646
1.0;6.5;1.39;6.61;0.4052159917870962
1.0;10.0;1.39;6.61;3.4123598872334666
2.0;7.5;1.39;6.61;1.0789810007595129
10.0;8.0;4.51;7.63;5.502453997990352
12.0;8.0;4.51;7.63;7.499133283253472
9.0;7.0;4.51;7.63;4.533982796614914
4.0;7.5;4.51;7.63;0.5263078946776304
9.0;9.0;4.51;7.63;4.694358316106686
9.0;6.5;6.0;7.88;3.302181097396083
10.5;8.0;6.0;7.88;4.5015997156566465
12.0;7.5;6.0;7.88;6.01202129071413
9.0;7.0;6.0;7.88;3.126403684747061
11.5;8.0;6.0;7.88;5.501308935153524
10.5;7.5;9.08;7.24;1.443606594609487
11.0;6.5;9.08;7.24;2.057668583615933
10.5;8.0;9.08;7.24;1.610589954023059
13.0;7.0;9.08;7.24;3.9273400667627447
14.5;5.0;9.08;7.24;5.8646398013859296
9.0;8.0;10.62;3.87;4.436361121459793
12.5;6.0;10.62;3.87;2.841003343891028
12.0;7.0;10.62;3.87;3.420716299256634
11.0;5.0;10.62;3.87;1.1921828718783039
10.5;5.5;10.62;3.87;1.6344112089679266
10.5;6.0;10.99;7.19;1.286934341759517
13.5;6.5;10.99;7.19;2.603113520382851
12.0;5.5;10.99;7.19;1.9688067452139635
9.5;7.0;10.99;7.19;1.502065244921139
11.0;6.5;10.99;7.19;0.6900724599634451
12.0;8.0;11.76;7.76;0.3394112549695431
13.5;7.0;11.76;7.76;1.8987364219396017
11.5;6.5;11.76;7.76;1.2865457628860308
10.5;7.5;11.76;7.76;1.2865457628860308
12.0;8.0;11.76;7.76;0.3394112549695431
11.0;4.5;11.39;5.0;0.634113554499508
10.5;5.5;11.39;5.0;1.0208329931972226
10.5;5.5;11.39;5.0;1.0208329931972226
10.5;6.5;11.39;5.0;1.7441616897524155
11.0;4.5;11.39;5.0;0.634113554499508
12.0;7.0;12.95;5.25;1.9912307751739873
11.5;7.0;12.95;5.25;2.2726636354727017
11.5;7.0;12.95;5.25;2.2726636354727017
11.5;6.0;12.95;5.25;1.63248277173145
10.5;8.0;12.95;5.25;3.683069372140579
15.5;7.0;13.46;7.85;2.209999999999999
11.5;7.0;13.46;7.85;2.136375435170514
8.5;6.5;13.46;7.85;5.1404377245522594
13.0;6.0;13.46;7.85;1.90633155563244
11.5;7.0;13.46;7.85;2.136375435170514
11.0;4.5;14.98;7.55;5.014269637743866
13.0;5.5;14.98;7.55;2.8500701745746544
11.5;5.5;14.98;7.55;4.038923123804166
9.0;5.5;14.98;7.55;6.321621627399097
13.5;5.5;14.98;7.55;2.52841847802139
23.0;6.0;21.45;6.62;1.669401090211697
13.5;2.75;21.45;6.62;8.841911558028613
16.0;2.25;21.45;6.62;6.985656733622115
14.5;-2.25;21.45;6.62;11.268513655314084
7.5;-0.25;21.45;6.62;15.549900321223927
10.0;9.5;21.84;5.16;12.610360819580064
21.5;4.5;21.84;5.16;0.7424284477308235
-7.0;-10.25;21.84;5.16;32.69883331252049
6.5;3.75;21.84;5.16;15.404664877886828
15.0;7.0;21.84;5.16;7.083163135210143
-7.0;-10.25;22.38;3.94;32.62729685401474
14.5;2.25;22.38;3.94;8.059187303940764
21.5;5.0;22.38;3.94;1.3776792079435614
8.5;0.75;22.38;3.94;14.241857322694957
23.0;4.5;22.38;3.94;0.8354639429682177
8.0;3.75;22.3;6.36;14.536234037741687
21.0;3.5;22.3;6.36;3.1415919531345895
8.0;4.25;22.3;6.36;14.454829642718035
17.0;9.0;22.3;6.36;5.921114759907969
20.5;6.5;22.3;6.36;1.8054362353736015
1.0;-12.25;28.12;7.57;33.590576059365226
14.5;4.25;28.12;7.57;14.01880166062706
23.5;6.5;28.12;7.57;4.742288477096265
8.5;5.25;28.12;7.57;19.756690006172594
16.0;-2.25;28.12;7.57;15.598935861141298
11.5;-6.5;31.78;7.62;24.711390086354918
31.5;7.0;31.78;7.62;0.6802940540677985
0.0;-7.75;31.78;7.62;35.301633106699185
-7.0;-10.25;31.78;7.62;42.699242382037646
-7.0;-12.25;31.78;7.62;43.57413567702749
3.0;-1.5;32.16;7.08;30.39608527425859
1.5;-1.5;32.16;7.08;31.83790194092569
10.0;11.0;32.16;7.08;22.50404408100908
1.5;-1.5;32.16;7.08;31.83790194092569
-7.0;-10.25;32.16;7.08;42.82329389479515
1.0;-3.0;32.68;3.48;32.33593666495529
32.0;5.0;32.68;3.48;1.6651726637198918
3.0;-8.0;32.68;3.48;31.822834568906647
3.0;-2.5;32.68;3.48;30.276439685009198
11.5;3.75;32.68;3.48;21.181720893260774
24.0;4.0;23.5;4.22;0.5462600113499064
0.5;-7.0;23.5;4.22;25.590787404845518
24.0;4.0;23.5;4.22;0.5462600113499064
18.5;3.5;23.5;4.22;5.051574012127309
16.0;9.0;23.5;4.22;8.893728127169169
14.0;7.5;25.23;7.78;11.23349010770918
21.0;6.0;25.23;7.78;4.589259199478714
22.5;6.0;25.23;7.78;3.2590335990903814
22.5;5.0;25.23;7.78;3.8963187754597293
-7.0;-10.25;25.23;7.78;36.93039127872869
-18.0;-10.25;-23.9;-9.65;5.930430001273093
-20.0;-10.25;-23.9;-9.65;3.94588393138977
-15.5;-10.75;-23.9;-9.65;8.471717653463196
-22.0;-9.25;-23.9;-9.65;1.9416487838947585
-20.0;-10.25;-23.9;-9.65;3.94588393138977
-10.0;-4.5;-23.0;-10.55;14.338845839188036
-19.0;-10.25;-23.0;-10.55;4.011234224026316
-20.0;-9.75;-23.0;-10.55;3.104834939252005
-21.0;-9.75;-23.0;-10.55;2.154065922853802
-19.0;-10.25;-23.0;-10.55;4.011234224026316
-17.5;-10.25;-19.65;-10.7;2.1965882636488785
-20.5;-10.25;-19.65;-10.7;0.9617692030835682
-19.5;-10.25;-19.65;-10.7;0.4743416490252558
-19.5;-10.25;-19.65;-10.7;0.4743416490252558
-17.5;-10.25;-19.65;-10.7;2.1965882636488785
-17.5;-10.75;-17.35;-11.2;0.4743416490252558
-17.5;-10.75;-17.35;-11.2;0.4743416490252558
-11.5;-10.25;-17.35;-11.2;5.92663479556485
-14.5;-10.75;-17.35;-11.2;2.885307609250703
-2.5;-6.0;-17.35;-11.2;15.734118977559564
-17.0;-10.25;-15.5;-9.6;1.6347782724271815
-12.5;-10.25;-15.5;-9.6;3.0696090956341657
-16.5;-9.75;-15.5;-9.6;1.0111874208078344
-18.5;-10.25;-15.5;-9.6;3.0696090956341657
-17.0;-9.75;-15.5;-9.6;1.5074813431681335
1.5;-6.0;-12.9;-10.5;15.08674915281619
3.5;-6.0;-12.9;-10.5;17.0061753489725
13.0;-0.75;-12.9;-10.5;27.674401529211067
-11.5;-10.75;-12.9;-10.5;1.4221462653327894
-13.5;-10.25;-12.9;-10.5;0.6499999999999997
-11.0;-10.25;-10.55;-9.9;0.5700877125495681
-13.5;-10.25;-10.55;-9.9;2.970690155502589
11.5;0.25;-10.55;-9.9;24.273957238159582
-8.5;-10.25;-10.55;-9.9;2.079663434308543
-10.0;-10.75;-10.55;-9.9;1.0124228365658294
-12.0;-9.75;-9.2;-10.75;2.9732137494637016
-11.5;-10.25;-9.2;-10.75;2.3537204591879646
-11.5;-10.25;-9.2;-10.75;2.3537204591879646
3.0;-6.0;-9.2;-10.75;13.092077757178192
-8.5;-10.25;-9.2;-10.75;0.8602325267042621
-11.0;-10.25;-6.35;-10.2;4.650268809434569
-11.0;-10.25;-6.35;-10.2;4.650268809434569
3.5;-5.5;-6.35;-10.2;10.91386732556338
3.0;-6.0;-6.35;-10.2;10.25
-10.0;-9.75;-6.35;-10.2;3.677635109686659
-1.5;-11.25;-4.1;-9.9;2.92959041505805
-7.5;-9.25;-4.1;-9.9;3.4615747861341957
5.0;-5.0;-4.1;-9.9;10.33537614216338
-2.5;-11.25;-4.1;-9.9;2.0934421415458315
-9.0;-12.25;-4.1;-9.9;5.434381289530576
15.0;-0.25;-2.05;-11.1;20.209527456128214
7.0;-5.0;-2.05;-11.1;10.913867325563382
15.0;-0.25;-2.05;-11.1;20.209527456128214
-7.5;-10.25;-2.05;-11.1;5.5158861482086445
5.5;-6.0;-2.05;-11.1;9.111119579941862
31.5;7.0;-0.95;-9.95;36.61017618094729
-2.5;-9.25;-0.95;-9.95;1.7007351351694946
20.0;1.25;-0.95;-9.95;23.755894005488408
25.5;4.0;-0.95;-9.95;29.903260691770722
-2.5;-4.0;-0.95;-9.95;6.148577071160448
22.5;5.5;0.85;-18.55;32.359310870288944
26.5;6.0;0.85;-18.55;35.50528129729435
28.5;7.0;0.85;-18.55;37.6473770666696
28.5;7.0;0.85;-18.55;37.6473770666696
19.0;-1.75;0.85;-18.55;24.73181149855384
-1.5;-13.75;1.15;-15.15;2.997081914129142
21.5;-1.75;1.15;-15.15;24.36560075187969
26.5;6.0;1.15;-15.15;33.01431507694806
28.5;7.0;1.15;-15.15;35.1943887573005
-1.5;-15.25;1.15;-15.15;2.651886121235224
25.5;4.0;0.75;-13.05;30.054367403091355
31.0;5.5;0.75;-13.05;35.484715019286824
22.5;5.5;0.75;-13.05;28.586098019841742
26.5;5.5;0.75;-13.05;31.735862994410596
12.0;-10.0;0.75;-13.05;11.656114275349227
