# estimated x; estimated y; actual x; actual y; error distance (1 decimal)
-2.5;-9.25;-0.95;-9.95;1.7007351351694946
24.5;3.5;-0.95;-9.95;28.78549982195897
-5.5;-9.25;-0.95;-9.95;4.603531253288066
27.5;3.5;0.85;-18.55;34.58937698195791
26.0;3.5;0.85;-18.55;33.44734668101492
29.0;3.5;0.85;-18.55;35.757866267438274
17.0;3.5;0.85;-18.55;27.331758084689685
30.5;8.0;0.85;-18.55;39.799811557342835
27.5;3.5;1.15;-15.15;32.282270676022776
26.0;3.5;1.15;-15.15;31.07000160926935
-7.0;-9.25;1.15;-15.15;10.061436279180025
-5.5;-10.75;1.15;-15.15;7.9738635553914525
30.5;8.0;1.15;-15.15;37.381078101092804
