# estimated x; estimated y; actual x; actual y; error distance (1 decimal)
0.5;-0.5;32.16;7.08;32.55475387712215
0.5;-7.75;32.16;7.08;34.96118562062791
0.5;-12.75;32.68;3.48;36.041161191060425
0.5;-12.75;32.68;3.48;36.041161191060425
1.0;-11.25;32.68;3.48;34.937019048567954
0.5;-4.25;32.68;3.48;33.09539696090681
0.5;-8.75;32.68;3.48;34.42564886824938
21.0;5.0;23.5;4.22;2.618854711510358
23.0;6.0;23.5;4.22;1.848891559827131
8.5;3.75;23.5;4.22;15.007361526930708
17.0;8.0;23.5;4.22;7.5192020853279375
23.5;7.5;23.5;4.22;3.2800000000000002
-4.0;-12.75;25.23;7.78;35.71937569443229
8.5;-4.5;25.23;7.78;20.75310338238597
1.0;-8.25;25.23;7.78;29.05260401409829
0.5;-12.75;25.23;7.78;32.14115430410053
1.0;-8.25;25.23;7.78;29.05260401409829
-22.0;-10.25;-23.9;-9.65;1.992485884517126
-22.5;-9.75;-23.9;-9.65;1.4035668847618186
-21.5;-10.75;-23.9;-9.65;2.6400757564888155
-22.0;-9.75;-23.9;-9.65;1.9026297590440433
-23.5;-10.75;-23.9;-9.65;1.1704699910719618
-21.0;-10.25;-23.0;-10.55;2.022374841615669
5.0;6.5;-23.0;-10.55;32.782655475113664
-16.0;-9.75;-23.0;-10.55;7.045565981523415
11.0;6.5;-23.0;-10.55;38.035542588479004
-21.5;-10.75;-23.0;-10.55;1.5132745950421556
-15.0;-9.25;-19.65;-10.7;4.87083155118302
-16.0;-10.75;-19.65;-10.7;3.6503424496887944
-14.5;-9.75;-19.65;-10.7;5.236888389110463
-16.0;-10.25;-19.65;-10.7;3.6776351096866566
-3.5;-4.0;-19.65;-10.7;17.48463611288493
-19.5;-10.75;-17.35;-11.2;2.1965882636488785
-13.0;-9.25;-17.35;-11.2;4.767074574621212
-1.5;-4.0;-17.35;-11.2;17.408690358553685
-13.0;-9.25;-17.35;-11.2;4.767074574621212
-13.0;-9.25;-17.35;-11.2;4.767074574621212
-13.0;-9.75;-15.5;-9.6;2.5044959572736385
-9.5;-10.25;-15.5;-9.6;6.035105632878351
-15.0;-9.75;-15.5;-9.6;0.5220153254455276
-16.0;-9.75;-15.5;-9.6;0.5220153254455276
-18.5;-10.25;-15.5;-9.6;3.0696090956341657
-11.5;-9.75;-12.9;-10.5;1.5882380174268593
30.0;4.0;-12.9;-10.5;45.284213584868624
-11.5;-10.75;-12.9;-10.5;1.4221462653327894
-9.0;-10.25;-12.9;-10.5;3.9080046059338267
-10.5;-10.75;-12.9;-10.5;2.412985702402731
-11.5;-10.75;-10.55;-9.9;1.2747548783981955
-9.5;-10.25;-10.55;-9.9;1.1067971810589334
-12.5;-10.75;-10.55;-9.9;2.127204738618264
-4.0;-12.25;-10.55;-9.9;6.958807369082723
-14.5;-10.75;-10.55;-9.9;4.040420770167383
-12.5;-9.75;-9.2;-10.75;3.4481879299133342
1.5;-5.5;-9.2;-10.75;11.91857793530755
-12.5;-10.25;-9.2;-10.75;3.337663853655728
-12.0;-9.75;-9.2;-10.75;2.9732137494637016
5.0;-5.5;-9.2;-10.75;15.139435260273086
17.5;-0.75;-6.35;-10.2;25.653947064730605
30.0;4.0;-6.35;-10.2;39.025152145763634
30.0;4.0;-6.35;-10.2;39.025152145763634
-3.5;-11.75;-6.35;-10.2;3.244225639501667
5.5;-6.0;-6.35;-10.2;12.572290960680157
-5.0;-10.75;-4.1;-9.9;1.2379418403139948
7.5;-4.5;-4.1;-9.9;12.79531164137865
-12.0;-10.25;-4.1;-9.9;7.907749363757048
30.0;4.0;-4.1;-9.9;36.82417684076591
31.5;4.5;-4.1;-9.9;38.40208327682237
29.5;5.0;-2.05;-11.1;35.42050959543073
29.0;5.5;-2.05;-11.1;35.20884121921652
11.5;-8.0;-2.05;-11.1;13.900089927766654
29.0;5.0;-2.05;-11.1;34.97588454921476
30.5;4.0;-2.05;-11.1;35.88192441884911
29.5;5.5;-0.95;-9.95;34.14535107448743
29.0;5.5;-0.95;-9.95;33.70022255119393
29.0;5.0;-0.95;-9.95;33.473945091667936
31.5;4.5;-0.95;-9.95;35.52189465667619
29.5;5.0;-0.95;-9.95;33.92204298092908
31.0;5.0;0.85;-18.55;38.25735223457055
31.5;4.5;0.85;-18.55;38.35003259451027
31.5;4.5;0.85;-18.55;38.35003259451027
32.0;5.0;0.85;-18.55;39.0502880911268
28.5;6.5;0.85;-18.55;37.30985124601812
29.0;5.5;1.15;-15.15;34.6705206191081
31.0;5.0;1.15;-15.15;36.01451096433214
21.5;-1.75;1.15;-15.15;24.36560075187969
29.5;6.5;1.15;-15.15;35.6713470449323
30.0;5.0;1.15;-15.15;35.19012645615244
32.0;5.0;0.75;-13.05;36.088294501125986
31.5;4.5;0.75;-13.05;35.40571987687865
11.0;-7.0;0.75;-13.05;11.902310700027957
27.5;7.0;0.75;-13.05;33.430001495662545
11.5;-4.0;0.75;-13.05;14.052224023264076
30.5;5.5;1.55;-11.95;33.802440740277916
23.5;5.5;1.55;-11.95;28.041130505027787
27.0;6.0;1.55;-11.95;31.143297834365583
28.5;4.0;1.55;-11.95;31.31620986007087
31.0;3.5;1.55;-11.95;33.256653469644235
32.0;5.0;1.2;-9.05;33.853249474755
32.0;5.0;1.2;-9.05;33.853249474755
30.5;5.5;1.2;-9.05;32.71379678362021
31.5;4.5;1.2;-9.05;33.19175349390267
29.0;6.5;1.2;-9.05;31.85345350193602
26.5;5.0;1.65;-6.3;27.298580549178745
29.0;4.5;1.65;-6.3;29.405144107791752
31.5;4.5;1.65;-6.3;31.74370016239443
26.0;5.0;1.65;-6.3;26.844226567364537
29.0;4.5;1.65;-6.3;29.405144107791752
32.0;5.5;1.2;-3.7;32.14467296458311
30.5;6.5;1.2;-3.7;31.02466760498813
24.0;6.5;1.2;-3.7;24.97758995579838
31.0;6.5;1.2;-3.7;31.497301471713413
32.0;4.0;1.2;-3.7;31.747913317255986
28.5;8.0;1.85;-2.25;28.553195968227445
23.0;7.0;1.85;-2.25;23.084302025402458
25.0;6.5;1.85;-2.25;24.74843429391039
29.5;5.0;1.85;-2.25;28.58469870402695
28.5;8.0;1.85;-2.25;28.553195968227445
20.5;4.5;1.71;1.81;18.981575277094365
0.5;2.5;1.71;1.81;1.3929106216839615
11.5;4.5;1.71;1.81;10.152841966661354
9.5;5.0;1.71;1.81;8.41785008182018
16.0;4.5;1.71;1.81;14.54098346055039
1.5;7.5;2.02;7.45;0.5223983154643591
1.0;7.5;2.02;7.45;1.0212247548899311
11.5;8.0;2.02;7.45;9.495941238234364
6.0;6.5;2.02;7.45;4.0918088909429775
5.0;4.5;2.02;7.45;4.193196871123511
6.0;3.5;2.49;7.6;5.397230771423434
1.5;9.0;2.49;7.6;1.714671980292441
1.5;11.0;2.49;7.6;3.5412003614593743
1.5;4.0;2.49;7.6;3.733644332284477
2.5;7.0;2.49;7.6;0.6000833275470996
1.0;7.0;1.52;9.32;2.3775617762741734
1.5;2.5;1.52;9.32;6.8200293254501485
6.0;6.5;1.52;9.32;5.29365658123003
10.0;10.0;1.52;9.32;8.507220462642309
1.5;11.0;1.52;9.32;1.6801190434013893
1.0;6.0;0.78;10.94;4.944896358873459
1.0;8.0;0.78;10.94;2.948219801846531
23.0;5.5;0.78;10.94;22.876232207249515
0.5;7.5;0.78;10.94;3.451376536977673
24.0;5.0;0.78;10.94;23.967728302865915
25.0;7.5;1.39;6.61;23.62676871686012
5.0;7.5;1.39;6.61;3.718090907979524
1.0;6.5;1.39;6.61;0.4052159917870962
23.0;7.5;1.39;6.61;21.628319398418363
6.0;8.5;1.39;6.61;4.982388985215827
8.0;7.5;4.51;7.63;3.4924203641600764
11.5;6.0;4.51;7.63;7.177534395598533
12.0;8.0;4.51;7.63;7.499133283253472
11.5;7.0;4.51;7.63;7.018333135438928
7.5;5.0;4.51;7.63;3.9820848810641896
11.5;5.5;6.0;7.88;5.992862421247462
8.0;8.0;6.0;7.88;2.003596765818911
8.0;0.25;6.0;7.88;7.88776901284514
11.5;8.0;6.0;7.88;5.501308935153524
8.0;-0.25;6.0;7.88;8.372389145279858
11.5;6.5;9.08;7.24;2.5306125740618612
10.5;5.5;9.08;7.24;2.245885126180767
10.0;5.0;9.08;7.24;2.42156973882645
12.0;6.0;9.08;7.24;3.1723808094237365
8.5;4.5;9.08;7.24;2.8007141946296485
12.0;5.0;10.62;3.87;1.783619914667921
11.0;5.5;10.62;3.87;1.6737084572887837
11.5;6.0;10.62;3.87;2.3046257830719505
11.5;6.0;10.62;3.87;2.3046257830719505
10.5;5.0;10.62;3.87;1.136353818139403
9.5;7.5;10.99;7.19;1.5219066988485204
10.0;5.0;10.99;7.19;2.4033726302843683
9.5;3.5;10.99;7.19;3.979472326829275
12.5;6.5;10.99;7.19;1.6601807130550579
12.5;7.5;10.99;7.19;1.5414927829866734
13.0;7.5;11.76;7.76;1.2669648771769486
9.5;7.5;11.76;7.76;2.274906591488978
8.0;8.0;11.76;7.76;3.7676517885813174
13.0;8.0;11.76;7.76;1.2630122723077557
12.0;7.0;11.76;7.76;0.7969943538068509
12.5;6.0;11.39;5.0;1.4940214188558338
8.0;-1.25;11.39;5.0;7.110175806546559
11.0;4.0;11.39;5.0;1.0733592129385205
11.5;6.5;11.39;5.0;1.5040279252726658
8.0;-0.25;11.39;5.0;6.249367968042849
10.5;6.0;12.95;5.25;2.562225595063791
10.5;5.0;12.95;5.25;2.46272207120495
6.5;8.0;12.95;5.25;7.011775809308223
11.0;5.5;12.95;5.25;1.9659603251337492
11.5;7.0;12.95;5.25;2.2726636354727017
6.0;0.75;13.46;7.85;10.298621266946368
10.0;-0.25;13.46;7.85;8.808041780100728
12.0;7.5;13.46;7.85;1.5013660446406805
11.5;6.5;13.46;7.85;2.3799369739554033
7.5;-0.75;13.46;7.85;10.463345545283307
14.0;6.5;14.98;7.55;1.4362799170078235
13.0;5.0;14.98;7.55;3.2284516412670645
13.5;5.0;14.98;7.55;2.948372432376887
13.0;6.0;14.98;7.55;2.5145377308761945
14.0;6.5;14.98;7.55;1.4362799170078235
8.5;-3.5;21.45;6.62;16.435233493930046
22.0;4.5;21.45;6.62;2.1901826407859235
0.5;-6.75;21.45;6.62;24.852754374515513
-14.0;-9.75;21.45;6.62;39.047143301399146
6.5;-3.0;21.45;6.62;17.77770795125176
14.0;6.0;21.84;5.16;7.884871590584084
1.5;-12.25;21.84;5.16;26.773563453526315
6.0;-6.0;21.84;5.16;19.37656316274896
0.0;-13.25;21.84;5.16;28.56420312208972
0.5;6.75;21.84;5.16;21.399151852351533
0.0;-10.75;22.38;3.94;26.770515497464743
-0.5;-2.5;22.38;3.94;23.769055513419122
-6.5;-9.75;22.38;3.94;31.96045212446157
10.0;2.25;22.38;3.94;12.494818926258993
-18.0;-10.25;22.38;3.94;42.80070676986537
24.0;8.0;22.3;6.36;2.3621176939348296
21.0;5.5;22.3;6.36;1.558717421471898
6.0;-1.25;22.3;6.36;17.98894382669533
7.5;1.25;22.3;6.36;15.657333744926051
15.5;9.5;22.3;6.36;7.489966622088513
1.0;-8.25;28.12;7.57;31.39692341615656
1.0;-8.25;28.12;7.57;31.39692341615656
1.5;-17.75;28.12;7.57;36.73862817253796
1.0;-8.25;28.12;7.57;31.39692341615656
9.0;5.25;28.12;7.57;19.26023883548696
1.0;-11.75;31.78;7.62;36.36764083632591
1.0;-8.25;31.78;7.62;34.630410046662746
1.5;-11.25;31.78;7.62;35.67849912762587
1.0;-8.25;31.78;7.62;34.630410046662746
1.0;-10.25;31.78;7.62;35.591365525924964
0.5;-3.75;32.16;7.08;33.46108934269773
1.0;-1.5;32.16;7.08;32.319684404399744
-6.0;-10.25;32.16;7.08;41.910792166218954
9.0;-1.0;32.16;7.08;24.529003241061382
-8.5;-8.25;32.16;7.08;43.453935379893956
11.0;-4.0;32.68;3.48;22.934096886513757
1.5;-9.25;32.68;3.48;33.67855846083677
2.0;-10.25;32.68;3.48;33.61213025084843
9.5;-4.0;32.68;3.48;24.356986677337574
1.0;-6.75;32.68;3.48;33.29076899081786
20.5;4.0;23.5;4.22;3.0080558505453316
22.5;4.5;23.5;4.22;1.0384603988597736
16.5;-1.25;23.5;4.22;8.88374358027065
18.0;2.75;23.5;4.22;5.693057175191551
23.5;5.0;23.5;4.22;0.7800000000000002
6.5;-8.5;25.23;7.78;24.816351464306756
-4.5;-10.25;25.23;7.78;34.77001294218914
0.5;-1.0;25.23;7.78;26.242356982557798
1.0;-12.75;25.23;7.78;31.758050947751816
-6.5;-9.75;25.23;7.78;36.250431721567125
-22.5;-10.25;-23.9;-9.65;1.5231546211727802
-17.5;-10.75;-23.9;-9.65;6.493843238021686
-18.5;-10.25;-23.9;-9.65;5.433231082882449
-20.5;-9.75;-23.9;-9.65;3.4014702703389883
-23.5;-10.75;-23.9;-9.65;1.1704699910719618
-21.0;-9.75;-23.0;-10.55;2.154065922853802
-22.0;-10.75;-23.0;-10.55;1.0198039027185568
-1.5;3.25;-23.0;-10.55;25.547798339583004
-20.0;-9.75;-23.0;-10.55;3.104834939252005
-22.0;-10.75;-23.0;-10.55;1.0198039027185568
-21.0;-10.75;-19.65;-10.7;1.3509256086106312
-16.5;-9.75;-19.65;-10.7;3.2901367752724187
-20.5;-10.75;-19.65;-10.7;0.8514693182963214
-20.0;-10.75;-19.65;-10.7;0.35355339059327523
-15.5;-10.25;-19.65;-10.7;4.1743262929483596
-19.5;-9.75;-17.35;-11.2;2.5932604959779866
-15.5;-10.75;-17.35;-11.2;1.9039432764659783
14.5;-0.75;-17.35;-11.2;33.52051610581197
-16.5;-10.25;-17.35;-11.2;1.2747548783981966
-14.5;-10.75;-17.35;-11.2;2.885307609250703
-12.0;-10.25;-15.5;-9.6;3.559845502265513
-15.0;-9.75;-15.5;-9.6;0.5220153254455276
-16.0;-10.25;-15.5;-9.6;0.8200609733428366
16.5;-0.75;-15.5;-9.6;33.20124244663142
5.0;-5.0;-15.5;-9.6;21.009759636892564
-10.5;-10.75;-12.9;-10.5;2.412985702402731
-11.0;-10.25;-12.9;-10.5;1.9163767896736803
-11.0;-10.25;-12.9;-10.5;1.9163767896736803
17.0;-0.75;-12.9;-10.5;31.449523048847656
-1.5;-5.5;-12.9;-10.5;12.448293055676348
-2.0;-11.75;-10.55;-9.9;8.747856880402194
-12.0;-10.75;-10.55;-9.9;1.6807736313971602
-11.5;-10.75;-10.55;-9.9;1.2747548783981955
-9.5;-10.25;-10.55;-9.9;1.1067971810589334
-10.5;-10.75;-10.55;-9.9;0.8514693182963197
3.0;-5.5;-9.2;-10.75;13.281660287780289
-6.0;-9.75;-9.2;-10.75;3.3526109228480414
-8.0;-9.75;-9.2;-10.75;1.5620499351813304
-8.0;-10.25;-9.2;-10.75;1.2999999999999994
1.5;-5.5;-9.2;-10.75;11.91857793530755
17.0;-0.75;-6.35;-10.2;25.189779673510447
28.5;5.5;-6.35;-10.2;38.22319322087049
-6.0;-12.25;-6.35;-10.2;2.079663434308543
-3.0;-11.75;-6.35;-10.2;3.69120576505835
-6.5;-9.25;-6.35;-10.2;0.9617692030835666
-3.5;-9.75;-4.1;-9.9;0.6184658438426489
19.0;0.25;-4.1;-9.9;25.231577437805985
22.0;-1.75;-4.1;-9.9;27.342869271530375
-5.0;-9.25;-4.1;-9.9;1.1101801655587265
9.5;-5.0;-4.1;-9.9;14.455794685869053
32.0;5.0;-2.05;-11.1;37.66447264996551
20.0;-0.75;-2.05;-11.1;24.358263484903844
32.0;5.0;-2.05;-11.1;37.66447264996551
32.0;5.0;-2.05;-11.1;37.66447264996551
32.0;5.0;-2.05;-11.1;37.66447264996551
30.0;4.5;-0.95;-9.95;34.1570636911313
29.0;4.5;-0.95;-9.95;33.253646416596176
29.5;5.5;-0.95;-9.95;34.14535107448743
12.5;1.75;-0.95;-9.95;17.826735539632597
25.5;4.5;-0.95;-9.95;30.139757795974404
32.0;5.0;0.85;-18.55;39.0502880911268
32.0;5.0;0.85;-18.55;39.0502880911268
32.0;5.0;0.85;-18.55;39.0502880911268
25.5;4.0;0.85;-18.55;33.40845701315761
25.0;4.0;0.85;-18.55;33.041262082432624
5.0;-5.0;1.15;-15.15;10.855643693489576
6.0;-5.5;1.15;-15.15;10.800231479000809
28.5;4.0;1.15;-15.15;33.3877971720208
32.0;5.0;1.15;-15.15;36.84759150880828
30.0;5.0;1.15;-15.15;35.19012645615244
11.0;-8.0;0.75;-13.05;11.426504277336967
32.0;5.0;0.75;-13.05;36.088294501125986
32.0;5.0;0.75;-13.05;36.088294501125986
22.0;-2.75;0.75;-13.05;23.614667052490915
32.0;5.0;0.75;-13.05;36.088294501125986
29.0;4.5;1.55;-11.95;32.00164058294512
26.0;4.0;1.55;-11.95;29.192550419584787
